原序号,日期,时间,扭矩,钻压,转速,温度,倾角,方位角,重力和,磁强,磁倾,电压,深度,FPI,UCS,是否标记
26242,2025-04-12,20:40:14,283.00,7922.00,145.00,15.00,48.250,9.500,0.323,43.26,60.870,11.00,48.09,3329740.250,10242281.00,False
26243,2025-04-12,20:40:16,362.00,9868.00,127.00,15.00,36.820,29.850,0.403,44.13,69.930,11.00,48.11,3329740.250,10242281.00,False
26244,2025-04-12,20:40:18,348.00,9512.00,126.00,15.00,31.990,54.130,0.456,42.58,70.640,11.00,48.13,3329740.250,10242281.00,False
26245,2025-04-12,20:40:20,359.00,10858.00,142.00,15.00,32.890,46.100,0.448,45.20,70.310,11.00,48.15,3329740.250,10242281.00,False
26250,2025-04-12,20:40:30,312.00,9792.00,162.00,15.00,40.040,252.270,0.377,43.10,8.820,11.00,48.17,3329740.250,10242281.00,False
26251,2025-04-12,20:40:32,351.00,10117.00,144.00,15.00,55.330,261.260,0.291,44.77,16.480,11.00,48.19,3329740.250,10242281.00,False
26252,2025-04-12,20:40:34,369.00,10672.00,161.00,15.00,72.950,311.830,0.250,43.88,30.880,11.00,48.21,2355781.000,7246382.50,False
26253,2025-04-12,20:40:36,351.00,10695.00,177.00,15.00,81.070,57.180,0.241,43.99,23.910,11.00,48.24,2355781.000,7246382.50,False
26254,2025-04-12,20:40:38,344.00,9954.00,161.00,15.00,55.600,109.720,0.291,42.56,10.210,11.00,48.26,2355781.000,7246382.50,False
26255,2025-04-12,20:40:40,337.00,9416.00,154.00,15.00,41.090,115.950,0.366,43.96,-0.600,11.00,48.28,2355781.000,7246382.50,False
26256,2025-04-12,20:40:42,366.00,10208.00,162.00,15.00,45.250,188.150,0.336,44.61,-25.810,11.00,48.30,2355781.000,7246382.50,False
26257,2025-04-12,20:40:44,287.00,9074.00,143.00,15.00,60.800,209.140,0.274,42.13,-5.680,11.00,48.32,2355781.000,7246382.50,False
26258,2025-04-12,20:40:46,326.00,10164.00,150.00,15.00,75.060,286.350,0.247,43.99,23.790,11.00,48.34,2355781.000,7246382.50,False
26259,2025-04-12,20:40:48,330.00,10191.00,144.00,15.00,57.060,7.790,0.284,45.29,51.030,11.00,48.36,2355781.000,7246382.50,False
26260,2025-04-12,20:40:50,298.00,9935.00,146.00,15.00,42.280,38.480,0.358,42.50,62.830,11.00,48.39,2355781.000,7246382.50,False
26261,2025-04-12,20:40:52,366.00,10176.00,142.00,15.00,36.350,58.270,0.405,43.35,62.240,11.00,48.41,3647587.500,11219979.00,False
26262,2025-04-12,20:40:54,391.00,10785.00,153.00,15.00,34.380,66.380,0.425,44.27,59.700,11.00,48.43,3647587.500,11219979.00,False
26263,2025-04-12,20:40:56,366.00,10114.00,160.00,15.00,38.770,66.850,0.384,44.00,53.610,11.00,48.45,3647587.500,11219979.00,False
26264,2025-04-12,20:40:58,272.00,10170.00,163.00,15.00,49.080,64.140,0.318,43.55,44.500,11.00,48.47,3647587.500,11219979.00,False
26269,2025-04-12,20:41:08,330.00,11144.00,136.00,15.00,39.320,290.060,0.376,46.74,48.970,11.00,48.49,3647587.500,11219979.00,False
26270,2025-04-12,20:41:10,466.00,8205.00,128.00,15.00,60.370,-326.800,0.276,45.05,44.860,11.00,48.51,3647587.500,11219979.00,False
26271,2025-04-12,20:41:12,348.00,10293.00,156.00,15.00,78.610,50.630,0.244,44.41,26.080,11.00,48.54,3647587.500,11219979.00,False
26272,2025-04-12,20:41:14,373.00,9855.00,153.00,15.00,61.700,129.730,0.269,44.14,1.140,11.00,48.56,3647587.500,11219979.00,False
26273,2025-04-12,20:41:16,470.00,10857.00,140.00,15.00,36.950,220.760,0.396,43.93,-23.020,11.00,48.58,3647587.500,11219979.00,False
26274,2025-04-12,20:41:18,344.00,10532.00,171.00,15.00,42.650,223.000,0.352,42.53,-15.870,11.00,48.60,3647587.500,11219979.00,False
26275,2025-04-12,20:41:20,402.00,9178.00,149.00,15.00,62.590,237.940,0.267,43.62,5.180,11.00,48.62,2385702.500,7338421.00,False
26276,2025-04-12,20:41:22,323.00,10497.00,152.00,15.00,79.640,270.340,0.241,43.98,19.050,11.00,48.64,2385702.500,7338421.00,False
26277,2025-04-12,20:41:24,384.00,11232.00,164.00,15.00,58.760,35.290,0.277,45.62,45.190,11.00,48.66,2385702.500,7338421.00,False
26278,2025-04-12,20:41:26,344.00,10907.00,150.00,15.00,44.370,66.460,0.340,44.27,47.030,11.00,48.69,2385702.500,7338421.00,False
26279,2025-04-12,20:41:28,384.00,11248.00,139.00,15.00,36.950,83.250,0.397,44.72,39.920,11.00,48.71,2385702.500,7338421.00,False
26280,2025-04-12,20:41:30,416.00,10691.00,142.00,15.00,34.090,92.230,0.423,43.77,31.500,11.00,48.73,2385702.500,7338421.00,False
26281,2025-04-12,20:41:32,359.00,10342.00,163.00,15.00,38.300,90.490,0.385,40.99,32.890,11.00,48.75,2385702.500,7338421.00,False
26282,2025-04-12,20:41:34,477.00,10582.00,115.00,15.00,63.450,281.910,0.267,47.70,24.970,11.00,48.77,2385702.500,7338421.00,False
26283,2025-04-12,20:41:36,409.00,13138.00,162.00,15.00,44.110,291.660,0.344,47.33,44.290,11.00,48.79,2385702.500,7338421.00,False
26284,2025-04-12,20:41:38,391.00,11254.00,138.00,15.00,36.900,284.090,0.394,46.96,46.240,11.00,48.81,3590558.750,11044559.00,False
26290,2025-04-12,20:41:50,355.00,9112.00,139.00,15.00,38.680,198.130,0.378,43.90,-30.650,11.00,48.84,3590558.750,11044559.00,False
26291,2025-04-12,20:41:52,341.00,9068.00,148.00,15.00,50.440,209.720,0.307,45.05,-16.490,11.00,48.86,3590558.750,11044559.00,False
26292,2025-04-12,20:41:54,323.00,9544.00,147.00,15.00,69.650,229.780,0.252,45.86,5.000,11.00,48.88,3590558.750,11044559.00,False
26293,2025-04-12,20:41:56,333.00,9796.00,150.00,15.00,69.220,-308.800,0.253,45.86,38.090,11.00,48.90,3590558.750,11044559.00,False
26294,2025-04-12,20:41:58,283.00,10531.00,155.00,15.00,49.340,42.090,0.310,45.85,52.330,11.00,48.92,3590558.750,11044559.00,False
26295,2025-04-12,20:42:00,330.00,9706.00,146.00,15.00,40.080,64.470,0.366,45.18,52.410,11.00,48.94,3590558.750,11044559.00,False
26296,2025-04-12,20:42:03,326.00,9492.00,154.00,15.00,35.310,77.050,0.407,44.69,48.580,11.00,48.96,3590558.750,11044559.00,False
26297,2025-04-12,20:42:05,351.00,9132.00,154.00,15.00,34.180,82.710,0.422,43.45,44.770,11.00,48.99,3590558.750,11044559.00,False
26298,2025-04-12,20:42:07,316.00,8865.00,151.00,15.00,39.630,84.440,0.368,43.45,36.620,11.00,49.01,2677405.000,8235697.50,False
26299,2025-04-12,20:42:09,287.00,9152.00,161.00,15.00,49.500,267.450,0.309,42.73,23.100,11.00,49.03,2677405.000,8235697.50,False
26300,2025-04-12,20:42:11,247.00,8202.00,170.00,15.00,40.610,272.300,0.360,43.48,32.060,11.00,49.05,2677405.000,8235697.50,False
26301,2025-04-12,20:42:13,272.00,9389.00,166.00,15.00,35.530,273.400,0.405,44.22,37.340,11.00,49.07,2677405.000,8235697.50,False
26302,2025-04-12,20:42:15,276.00,8040.00,154.00,15.00,35.250,277.260,0.408,45.32,41.610,11.00,49.09,2677405.000,8235697.50,False
26306,2025-04-12,20:42:23,333.00,8592.00,130.00,15.00,44.440,108.820,0.339,45.96,5.940,11.00,49.11,2677405.000,8235697.50,False
26307,2025-04-12,20:42:25,276.00,8884.00,158.00,15.00,40.880,120.580,0.360,45.01,-6.530,11.00,49.14,2677405.000,8235697.50,False
26308,2025-04-12,20:42:27,294.00,9502.00,151.00,15.00,51.900,205.930,0.297,45.55,-16.790,11.00,49.16,2677405.000,8235697.50,False
26309,2025-04-12,20:42:29,308.00,8890.00,157.00,15.00,73.290,242.380,0.246,45.30,10.470,11.00,49.18,2677405.000,8235697.50,False
26310,2025-04-12,20:42:31,298.00,10232.00,168.00,15.00,63.780,325.960,0.263,44.62,40.840,11.00,49.20,4207312.000,12941692.00,False
26311,2025-04-12,20:42:33,341.00,9005.00,156.00,15.00,50.220,7.090,0.305,44.43,57.730,11.00,49.22,4207312.000,12941692.00,False
26312,2025-04-12,20:42:35,369.00,8906.00,149.00,15.00,40.250,43.360,0.364,44.33,62.100,11.00,49.24,4207312.000,12941692.00,False
26313,2025-04-12,20:42:37,326.00,9273.00,157.00,15.00,35.960,64.720,0.398,43.71,58.080,11.00,49.26,4207312.000,12941692.00,False
26314,2025-04-12,20:42:39,254.00,9099.00,159.00,15.00,35.930,72.850,0.397,42.68,52.800,11.00,49.29,4207312.000,12941692.00,False
26315,2025-04-12,20:42:41,244.00,9191.00,167.00,15.00,41.550,75.840,0.354,42.47,43.520,11.00,49.31,4207312.000,12941692.00,False
26323,2025-04-12,20:42:57,287.00,9105.00,156.00,15.00,67.730,102.360,0.253,43.14,15.060,11.00,49.33,4207312.000,12941692.00,False
26324,2025-04-12,20:42:59,283.00,8906.00,157.00,15.00,47.430,128.560,0.314,44.80,-8.600,11.00,49.35,4207312.000,12941692.00,False
26325,2025-04-12,20:43:01,280.00,8942.00,153.00,15.00,42.200,213.950,0.348,44.31,-22.580,11.00,49.37,4207312.000,12941692.00,False
26326,2025-04-12,20:43:03,305.00,8613.00,157.00,15.00,55.190,228.670,0.285,44.54,-4.730,11.00,49.39,4207312.000,12941692.00,False
26327,2025-04-12,20:43:05,305.00,9598.00,155.00,15.00,67.060,270.930,0.253,43.88,20.220,11.00,49.41,34384164.000,105765688.00,False
26328,2025-04-12,20:43:07,316.00,9615.00,154.00,15.00,64.900,8.500,0.254,43.97,43.040,11.00,49.44,34384164.000,105765688.00,False
26329,2025-04-12,20:43:09,301.00,9321.00,159.00,15.00,48.450,49.630,0.309,42.69,51.650,11.00,49.46,34384164.000,105765688.00,False
26459,2025-04-12,20:47:30,316.00,9318.00,177.00,15.00,40.550,93.100,0.360,45.08,24.120,11.00,49.48,34384164.000,105765688.00,False
26460,2025-04-12,20:47:32,380.00,8439.00,173.00,15.00,36.030,100.200,0.389,45.68,15.890,11.00,49.50,34384164.000,105765688.00,True
26461,2025-04-12,20:47:34,272.00,7420.00,154.00,15.00,73.390,216.810,0.242,42.64,5.500,11.00,49.52,34384164.000,105765688.00,False
26462,2025-04-12,20:47:36,272.00,8029.00,141.00,15.00,63.050,283.320,0.256,42.06,27.820,11.00,49.54,34384164.000,105765688.00,False
26463,2025-04-12,20:47:38,251.00,9307.00,148.00,15.00,47.750,295.880,0.313,40.51,46.550,11.00,49.56,34384164.000,105765688.00,False
26464,2025-04-12,20:47:40,280.00,10192.00,161.00,15.00,39.430,301.010,0.362,43.28,56.830,11.00,49.57,34384164.000,105765688.00,False
26465,2025-04-12,20:47:42,262.00,9840.00,164.00,15.00,36.160,314.060,0.389,43.10,66.340,11.00,49.59,34384164.000,105765688.00,False
26466,2025-04-12,20:47:44,316.00,9287.00,153.00,15.00,36.680,-316.000,0.386,45.61,69.530,11.00,49.61,3608341.250,11099258.00,False
26467,2025-04-12,20:47:46,283.00,9656.00,145.00,15.00,45.200,3.240,0.323,44.99,62.320,11.00,49.63,3608341.250,11099258.00,False
26468,2025-04-12,20:47:48,272.00,9904.00,154.00,15.00,57.980,32.680,0.272,44.47,46.290,11.00,49.65,3608341.250,11099258.00,False
26469,2025-04-12,20:47:50,344.00,9422.00,149.00,15.00,72.420,95.690,0.241,45.67,16.300,11.00,49.67,3608341.250,11099258.00,False
26470,2025-04-12,20:47:52,373.00,9949.00,142.00,15.00,35.450,245.340,0.397,44.82,-3.720,11.00,49.69,3608341.250,11099258.00,False
26471,2025-04-12,20:47:54,341.00,10458.00,150.00,15.00,36.640,248.640,0.385,45.27,0.570,11.00,49.70,3608341.250,11099258.00,False
26472,2025-04-12,20:47:56,359.00,9217.00,153.00,15.00,44.430,256.510,0.328,43.71,12.000,11.00,49.72,3608341.250,11099258.00,False
26473,2025-04-12,20:47:58,305.00,9066.00,157.00,15.00,59.760,279.440,0.267,44.44,25.920,11.00,49.74,3608341.250,11099258.00,False
26478,2025-04-12,20:48:08,351.00,9335.00,147.00,15.00,33.480,229.830,0.417,43.88,-20.800,11.00,49.76,3608341.250,11099258.00,False
26479,2025-04-12,20:48:10,305.00,10129.00,153.00,15.00,36.310,233.950,0.384,43.57,-14.700,11.00,49.78,3608341.250,11099258.00,False
26480,2025-04-12,20:48:12,369.00,9672.00,146.00,15.00,46.590,239.580,0.315,44.15,-3.410,11.00,49.80,3608341.250,11099258.00,False
26481,2025-04-12,20:48:14,344.00,9126.00,146.00,15.00,65.860,273.270,0.252,44.54,20.760,11.00,49.81,2328974.500,7163925.50,False
26482,2025-04-12,20:48:16,359.00,9795.00,151.00,15.00,71.910,5.740,0.240,44.82,35.440,11.00,49.83,2328974.500,7163925.50,False
26483,2025-04-12,20:48:18,341.00,9365.00,149.00,15.00,50.940,72.220,0.294,45.78,35.400,11.00,49.85,2328974.500,7163925.50,False
26484,2025-04-12,20:48:20,301.00,9946.00,154.00,15.00,40.040,87.780,0.357,45.47,29.950,11.00,49.87,2328974.500,7163925.50,False
26485,2025-04-12,20:48:22,308.00,9124.00,167.00,15.00,35.110,96.120,0.397,44.73,22.470,11.00,49.89,2328974.500,7163925.50,False
26486,2025-04-12,20:48:24,308.00,8140.00,162.00,15.00,34.010,100.320,0.409,44.00,16.950,11.00,49.91,2328974.500,7163925.50,False
26487,2025-04-12,20:48:26,305.00,8613.00,168.00,15.00,65.230,278.180,0.252,42.92,23.850,11.00,49.93,2328974.500,7163925.50,False
26488,2025-04-12,20:48:28,330.00,8409.00,156.00,15.00,48.380,293.520,0.303,42.63,42.880,11.00,49.94,2328974.500,7163925.50,False
26489,2025-04-12,20:48:30,312.00,8432.00,145.00,15.00,39.280,297.390,0.358,44.00,54.120,11.00,49.96,2328974.500,7163925.50,False
26490,2025-04-12,20:48:32,337.00,8744.00,152.00,15.00,34.660,297.030,0.398,44.24,59.680,11.00,49.98,2328974.500,7163925.50,False
26495,2025-04-12,20:48:42,283.00,8062.00,148.00,15.00,34.710,251.930,0.396,44.10,4.850,11.00,50.00,2591081.000,7970165.00,False
26496,2025-04-12,20:48:44,233.00,10002.00,148.00,15.00,32.030,255.490,0.428,43.73,10.390,11.00,50.02,2591081.000,7970165.00,False
26497,2025-04-12,20:48:46,294.00,9908.00,138.00,15.00,34.080,258.960,0.410,44.05,15.390,11.00,50.04,2591081.000,7970165.00,False
26498,2025-04-12,20:48:48,319.00,9251.00,164.00,15.00,42.280,264.050,0.339,43.60,20.200,11.00,50.06,2591081.000,7970165.00,False
26499,2025-04-12,20:48:50,319.00,9048.00,168.00,15.00,58.690,281.430,0.263,42.85,27.920,11.00,50.07,2591081.000,7970165.00,False
26500,2025-04-12,20:48:52,287.00,8058.00,164.00,15.00,81.510,17.920,0.229,44.16,25.540,11.00,50.09,2591081.000,7970165.00,False
26501,2025-04-12,20:48:54,301.00,7602.00,155.00,15.00,55.610,99.080,0.273,44.37,14.910,11.00,50.11,2591081.000,7970165.00,False
26502,2025-04-12,20:48:56,269.00,7565.00,157.00,15.00,39.850,112.490,0.352,43.82,0.780,11.00,50.13,2591081.000,7970165.00,False
26503,2025-04-12,20:48:58,290.00,9444.00,178.00,15.00,44.790,178.380,0.323,43.30,-27.360,11.00,50.15,2591081.000,7970165.00,False
26504,2025-04-12,20:49:00,276.00,10025.00,154.00,15.00,64.490,191.550,0.252,42.91,-6.980,11.00,50.17,2591081.000,7970165.00,False
26505,2025-04-12,20:49:02,276.00,9603.00,168.00,15.00,75.630,321.080,0.233,41.79,30.000,11.00,50.19,2591081.000,7970165.00,False
26506,2025-04-12,20:49:04,276.00,8572.00,152.00,15.00,50.070,-309.000,0.294,41.55,57.950,11.00,50.20,3118349.500,9592043.00,False
26507,2025-04-12,20:49:06,305.00,9066.00,137.00,15.00,37.930,2.680,0.367,41.96,70.420,11.00,50.22,3118349.500,9592043.00,False
26508,2025-04-12,20:49:08,244.00,9472.00,161.00,15.00,31.510,20.460,0.428,41.71,76.160,11.00,50.24,3118349.500,9592043.00,False
26509,2025-04-12,20:49:10,319.00,9829.00,137.00,15.00,32.120,42.830,0.424,45.51,70.180,11.00,50.26,3118349.500,9592043.00,False
26510,2025-04-12,20:49:12,290.00,10163.00,140.00,15.00,36.760,38.900,0.378,45.93,65.540,11.00,50.28,3118349.500,9592043.00,False
26513,2025-04-12,20:49:18,219.00,10973.00,143.00,15.00,42.530,285.250,0.320,39.47,44.290,11.00,50.30,3118349.500,9592043.00,False
26514,2025-04-12,20:49:20,430.00,10344.00,127.00,15.00,39.880,292.760,0.345,46.91,48.170,11.00,50.31,3118349.500,9592043.00,False
26515,2025-04-12,20:49:22,301.00,9196.00,123.00,15.00,33.600,301.160,0.409,44.14,62.970,11.00,50.33,3118349.500,9592043.00,False
26516,2025-04-12,20:49:24,272.00,11686.00,153.00,15.00,32.740,295.240,0.409,44.94,60.230,11.00,50.35,3118349.500,9592043.00,False
26517,2025-04-12,20:49:26,398.00,10526.00,140.00,15.00,36.560,313.600,0.379,47.71,62.640,11.00,50.37,3118349.500,9592043.00,False
26518,2025-04-12,20:49:28,301.00,12462.00,167.00,15.00,53.760,-305.400,0.278,44.78,52.880,11.00,50.39,3118349.500,9592043.00,False
26519,2025-04-12,20:49:30,427.00,11115.00,129.00,15.00,78.790,28.920,0.226,48.25,25.630,11.00,50.41,2673867.750,8224817.00,False
26520,2025-04-12,20:49:32,316.00,9318.00,138.00,15.00,31.820,238.120,0.419,43.25,-14.540,11.00,50.43,2673867.750,8224817.00,False
26521,2025-04-12,20:49:34,438.00,10226.00,140.00,15.00,33.250,242.340,0.412,46.60,-10.670,11.00,50.44,2673867.750,8224817.00,False
26522,2025-04-12,20:49:36,369.00,8172.00,155.00,15.00,39.420,249.300,0.349,45.56,1.180,11.00,50.46,2673867.750,8224817.00,False
26523,2025-04-12,20:49:38,380.00,11268.00,175.00,15.00,61.810,244.670,0.253,45.81,5.440,11.00,50.48,2673867.750,8224817.00,False
26524,2025-04-12,20:49:40,287.00,4542.00,135.00,15.00,76.990,-322.200,0.232,44.62,28.730,11.00,50.50,2673867.750,8224817.00,False
26525,2025-04-12,20:49:42,377.00,9710.00,152.00,15.00,50.950,68.470,0.287,47.52,36.400,11.00,50.52,2673867.750,8224817.00,False
26526,2025-04-12,20:49:44,222.00,10422.00,201.00,15.00,41.160,88.340,0.334,39.30,32.190,11.00,50.54,2673867.750,8224817.00,False
26527,2025-04-12,20:49:46,272.00,6888.00,149.00,15.00,30.440,97.280,0.435,41.93,24.680,11.00,50.56,2673867.750,8224817.00,False
26528,2025-04-12,20:49:48,237.00,12107.00,173.00,15.00,33.440,96.330,0.408,38.41,27.950,11.00,50.57,2673867.750,8224817.00,False
26529,2025-04-12,20:49:50,405.00,11080.00,137.00,15.00,72.910,255.450,0.235,44.65,13.290,11.00,50.59,2673867.750,8224817.00,False
26530,2025-04-12,20:49:52,290.00,9116.00,116.00,15.00,48.270,284.990,0.294,42.97,36.270,11.00,50.61,4490722.000,13813461.00,False
26531,2025-04-12,20:49:54,344.00,11267.00,112.00,15.00,34.700,281.270,0.391,45.40,44.690,11.00,50.63,4490722.000,13813461.00,False
26535,2025-04-12,20:50:02,298.00,7372.00,119.00,15.00,34.120,65.050,0.395,45.08,57.800,11.00,50.65,4490722.000,13813461.00,False
26537,2025-04-12,20:50:06,387.00,10165.00,160.00,15.00,35.590,254.320,0.386,48.16,4.990,11.00,50.67,4490722.000,13813461.00,False
26540,2025-04-12,20:50:12,301.00,7618.00,133.00,15.00,31.690,254.470,0.419,40.80,10.170,11.00,50.69,4490722.000,13813461.00,False
26541,2025-04-12,20:50:14,416.00,11050.00,138.00,15.00,44.090,255.720,0.313,45.26,9.130,11.00,50.70,4490722.000,13813461.00,False
26542,2025-04-12,20:50:16,341.00,13021.00,192.00,15.00,83.180,237.340,0.219,44.54,13.220,11.00,50.72,4490722.000,13813461.00,False
26543,2025-04-12,20:50:18,237.00,10810.00,133.00,15.00,51.750,108.260,0.278,38.75,10.470,11.00,50.74,4490722.000,13813461.00,False
26546,2025-04-12,20:50:24,395.00,10703.00,193.00,15.00,55.750,160.690,0.271,46.97,-16.440,11.00,50.76,4490722.000,13813461.00,False
26547,2025-04-12,20:50:26,323.00,10434.00,142.00,15.00,72.970,-296.300,0.230,44.81,33.850,11.00,50.78,4490722.000,13813461.00,False
26548,2025-04-12,20:50:28,305.00,10660.00,147.00,15.00,45.220,-318.500,0.313,42.25,60.980,11.00,50.80,4490722.000,13813461.00,False
26549,2025-04-12,20:50:30,409.00,10747.00,158.00,15.00,32.960,-310.300,0.401,46.08,72.860,11.00,50.81,35104528.000,107981528.00,False
26550,2025-04-12,20:50:32,409.00,9872.00,137.00,15.00,30.760,291.410,0.427,45.42,59.960,11.00,50.83,35104528.000,107981528.00,False
26555,2025-04-12,20:50:42,287.00,8714.00,167.00,15.00,52.440,209.740,0.282,42.01,-14.910,11.00,50.85,35104528.000,107981528.00,False
26556,2025-04-12,20:50:44,265.00,9851.00,160.00,15.00,81.330,242.470,0.222,43.45,13.440,11.00,50.87,35104528.000,107981528.00,False
26557,2025-04-12,20:50:46,333.00,10561.00,158.00,15.00,52.240,1.780,0.277,42.05,55.660,11.00,50.89,35104528.000,107981528.00,False
26558,2025-04-12,20:50:48,348.00,11028.00,152.00,15.00,37.660,32.070,0.360,43.30,66.910,11.00,50.91,35104528.000,107981528.00,False
26559,2025-04-12,20:50:50,283.00,10750.00,150.00,15.00,31.010,47.650,0.428,43.02,71.120,11.00,50.93,35104528.000,107981528.00,False
26560,2025-04-12,20:50:52,395.00,11203.00,131.00,15.00,30.290,57.860,0.439,45.06,67.160,11.00,50.94,35104528.000,107981528.00,False
26561,2025-04-12,20:50:54,326.00,10680.00,135.00,15.00,34.750,49.050,0.386,45.92,64.330,11.00,50.96,35104528.000,107981528.00,False
26693,2025-04-12,20:55:19,377.00,10038.00,170.00,15.00,52.320,-300.900,0.278,45.48,53.960,11.00,50.98,35104528.000,107981528.00,False
26694,2025-04-12,20:55:21,316.00,9459.00,149.00,15.00,41.920,52.230,0.328,44.09,55.380,11.00,51.00,3006972.000,9249446.00,True
26695,2025-04-12,20:55:23,269.00,9049.00,161.00,15.00,36.010,76.720,0.370,40.60,48.360,11.00,51.02,3006972.000,9249446.00,False
26696,2025-04-12,20:55:25,298.00,9779.00,158.00,15.00,32.210,83.680,0.412,42.53,43.800,11.00,51.04,3006972.000,9249446.00,False
26697,2025-04-12,20:55:27,323.00,10591.00,166.00,15.00,34.360,81.440,0.389,41.98,44.210,11.00,51.05,3006972.000,9249446.00,False
26698,2025-04-12,20:55:29,377.00,10319.00,159.00,15.00,54.970,259.550,0.268,43.90,13.450,11.00,51.07,3006972.000,9249446.00,False
26699,2025-04-12,20:55:31,366.00,9692.00,164.00,15.00,38.290,266.530,0.354,45.09,22.830,11.00,51.09,3006972.000,9249446.00,False
26700,2025-04-12,20:55:33,237.00,9794.00,153.00,15.00,34.160,274.860,0.387,43.78,38.240,11.00,51.11,3006972.000,9249446.00,False
26701,2025-04-12,20:55:35,298.00,10763.00,155.00,15.00,31.280,272.800,0.419,45.25,37.480,11.00,51.13,3006972.000,9249446.00,False
26702,2025-04-12,20:55:37,305.00,10082.00,159.00,15.00,32.470,275.980,0.404,44.93,40.820,11.00,51.14,3006972.000,9249446.00,False
26703,2025-04-12,20:55:39,409.00,9684.00,127.00,15.00,43.580,300.150,0.319,46.04,48.670,11.00,51.16,3006972.000,9249446.00,False
26704,2025-04-12,20:55:41,337.00,8760.00,140.00,15.00,67.880,-321.900,0.236,45.99,36.300,11.00,51.18,3006972.000,9249446.00,False
26705,2025-04-12,20:55:43,276.00,9259.00,143.00,15.00,73.750,109.130,0.227,45.50,11.390,11.00,51.20,3006972.000,9249446.00,False
26706,2025-04-12,20:55:45,298.00,9075.00,145.00,15.00,51.490,132.980,0.277,45.82,-10.360,11.00,51.22,3276127.750,10077369.00,False
26707,2025-04-12,20:55:47,355.00,9331.00,141.00,15.00,35.370,213.200,0.378,44.30,-30.990,11.00,51.23,3276127.750,10077369.00,False
